Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,delete_flag,region_en,region_fr
86426,AFR::CMR,2022-09-26,2022-10-02,,207.0,,,2022-10-02,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 207 cases",JHU,0,,
86427,AFR::CMR,2022-10-03,2022-10-09,,290.0,,,2022-10-09,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 290 cases",JHU,0,,
86428,AFR::CMR,2022-10-10,2022-10-16,,225.0,,,2022-10-16,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 225 cases",JHU,0,,
86429,AFR::CMR,2022-10-17,2022-10-23,,161.0,,,2022-10-23,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 161 cases",JHU,0,,
86430,AFR::CMR,2022-10-24,2022-10-30,,128.0,,,2022-10-30,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 128 cases",JHU,0,,
86431,AFR::CMR,2022-10-31,2022-11-06,,165.0,,,2022-11-06,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 165 cases",JHU,0,,
86432,AFR::CMR,2022-11-07,2022-11-13,,98.0,,,2022-11-13,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 98 cases",JHU,0,,
86433,AFR::CMR,2022-11-14,2022-11-20,,73.0,,,2022-11-20,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 73 cases",JHU,0,,
86434,AFR::CMR,2022-11-21,2022-11-27,,83.0,,,2022-11-27,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 83 cases",JHU,0,,
86435,AFR::CMR,2022-11-28,2022-12-04,,14.0,,,2022-12-04,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14 cases",JHU,0,,
86436,AFR::CMR,2022-12-05,2022-12-11,,22.0,,,2022-12-11,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 22 cases",JHU,0,,
86437,AFR::CMR,2022-12-12,2022-12-18,,10.0,,,2022-12-18,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases",JHU,0,,
86438,AFR::CMR,2022-12-19,2022-12-25,,54.0,,,2022-12-25,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 54 cases",JHU,0,,
86439,AFR::CMR,2022-12-26,2023-01-01,,26.0,,,2023-01-01,2,JHU Cholera Database (UID: 5103),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 26 cases",JHU,0,,
96892,AFR::CMR,2018-12-07,2018-12-14,,0.0,,,2018-12-14,46,WHO AFRO Surveillance Report (UID: 21050),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases",JHU,0,,
96901,AFR::CMR,2018-05-18,2019-05-15,64.0,1060.0,97.0,6.0,2019-05-15,37,WHO AFRO Surveillance Report (UID: 20439),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1060 cases, 64 deaths",JHU,0,,
96903,AFR::CMR,2019-03-01,2019-03-31,,5.0,5.0,,2019-03-31,37,WHO AFRO Surveillance Report (UID: 20439),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases",JHU,0,,
96904,AFR::CMR,2010-04-01,2010-10-25,559.0,8528.0,,6.6,2010-10-25,32,JHU Cholera Database (UID: 20607),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8528 cases, 559 deaths",JHU,0,,
96908,AFR::CMR,2018-05-18,2018-07-26,11.0,140.0,11.0,7.9,2018-07-26,14,WHO AFRO Surveillance Report (UID: 20940),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 140 cases, 11 deaths",JHU,0,,
96912,AFR::CMR,2018-05-18,2018-09-17,27.0,310.0,33.0,8.7,2018-09-17,45,WHO AFRO Surveillance Report (UID: 20983),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 310 cases, 27 deaths",JHU,0,,
96917,AFR::CMR,2011-01-01,2011-08-31,554.0,14730.0,,3.8,2011-08-31,29,JHU Cholera Database (UID: 20570),0.95,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14730 cases, 554 deaths",JHU,0,,
97477,AFR::CMR,2018-05-18,2018-09-03,20.0,251.0,23.0,8.0,2018-09-03,11,WHO AFRO Surveillance Report (UID: 20974),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 251 cases, 20 deaths",JHU,0,,
97478,AFR::CMR,2018-08-10,2018-09-03,9.0,90.0,,10.0,2018-09-03,11,WHO AFRO Surveillance Report (UID: 20974),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 90 cases, 9 deaths",JHU,0,,
97479,AFR::CMR,2018-08-31,2018-09-03,3.0,16.0,,18.8,2018-09-03,11,WHO AFRO Surveillance Report (UID: 20974),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16 cases, 3 deaths",JHU,0,,
97487,AFR::CMR,1971-01-01,1971-12-31,336.0,2167.0,,15.5,1971-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2167 cases, 336 deaths",JHU,0,,
97488,AFR::CMR,1972-01-01,1972-12-31,27.0,362.0,,7.5,1972-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 362 cases, 27 deaths",JHU,0,,
97489,AFR::CMR,1973-01-01,1973-12-31,16.0,206.0,,7.8,1973-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 206 cases, 16 deaths",JHU,0,,
97490,AFR::CMR,1974-01-01,1974-12-31,16.0,83.0,,19.3,1974-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 83 cases, 16 deaths",JHU,0,,
97491,AFR::CMR,1975-01-01,1975-12-31,0.0,3.0,,0.0,1975-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
97492,AFR::CMR,1976-01-01,1976-12-31,27.0,135.0,,20.0,1976-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 135 cases, 27 deaths",JHU,0,,
97493,AFR::CMR,1978-01-01,1978-12-31,0.0,3.0,,0.0,1978-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
97494,AFR::CMR,1979-01-01,1979-12-31,4.0,16.0,,25.0,1979-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16 cases, 4 deaths",JHU,0,,
97495,AFR::CMR,1980-01-01,1980-12-31,23.0,229.0,,10.0,1980-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 229 cases, 23 deaths",JHU,0,,
97496,AFR::CMR,1981-01-01,1981-12-31,17.0,243.0,,7.0,1981-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 243 cases, 17 deaths",JHU,0,,
97497,AFR::CMR,1982-01-01,1982-12-31,3.0,5.0,,60.0,1982-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 3 deaths",JHU,0,,
97498,AFR::CMR,1983-01-01,1983-12-31,18.0,55.0,,32.7,1983-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 55 cases, 18 deaths",JHU,0,,
97499,AFR::CMR,1984-01-01,1984-12-31,60.0,392.0,,15.3,1984-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 392 cases, 60 deaths",JHU,0,,
97500,AFR::CMR,1985-01-01,1985-12-31,103.0,1158.0,,8.9,1985-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1158 cases, 103 deaths",JHU,0,,
97501,AFR::CMR,1986-01-01,1986-12-31,12.0,165.0,,7.3,1986-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 165 cases, 12 deaths",JHU,0,,
97502,AFR::CMR,1987-01-01,1987-12-31,6.0,94.0,,6.4,1987-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 94 cases, 6 deaths",JHU,0,,
97503,AFR::CMR,1988-01-01,1988-12-31,0.0,4.0,,0.0,1988-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
97504,AFR::CMR,1989-01-01,1989-12-31,2.0,4.0,,50.0,1989-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 2 deaths",JHU,0,,
97505,AFR::CMR,1990-01-01,1990-12-31,0.0,16.0,,0.0,1990-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 16 cases, 0 deaths",JHU,0,,
97506,AFR::CMR,1991-01-01,1991-12-31,491.0,4026.0,,12.2,1991-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4026 cases, 491 deaths",JHU,0,,
97507,AFR::CMR,1992-01-01,1992-12-31,66.0,1268.0,,5.2,1992-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1268 cases, 66 deaths",JHU,0,,
97508,AFR::CMR,1993-01-01,1993-12-31,19.0,648.0,,2.9,1993-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 648 cases, 19 deaths",JHU,0,,
97509,AFR::CMR,1994-01-01,1994-12-31,61.0,527.0,,11.6,1994-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 527 cases, 61 deaths",JHU,0,,
97510,AFR::CMR,1995-01-01,1995-12-31,21.0,615.0,,3.4,1995-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 615 cases, 21 deaths",JHU,0,,
97511,AFR::CMR,1996-01-01,1996-12-31,485.0,5796.0,1773.0,8.4,1996-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5796 cases, 485 deaths",JHU,0,,
97512,AFR::CMR,1997-01-01,1997-12-31,180.0,1709.0,,10.5,1997-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1709 cases, 180 deaths",JHU,0,,
97513,AFR::CMR,1998-01-01,1998-12-31,316.0,4603.0,,6.9,1998-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4603 cases, 316 deaths",JHU,0,,
97514,AFR::CMR,1999-01-01,1999-12-31,35.0,1584.0,,2.2,1999-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1584 cases, 35 deaths",JHU,0,,
97515,AFR::CMR,2000-01-01,2000-12-31,29.0,123.0,,23.6,2000-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 123 cases, 29 deaths",JHU,0,,
97516,AFR::CMR,2001-01-01,2001-12-31,7.0,259.0,,2.7,2001-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 259 cases, 7 deaths",JHU,0,,
97517,AFR::CMR,2002-01-01,2002-12-31,8.0,66.0,,12.1,2002-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 66 cases, 8 deaths",JHU,0,,
97518,AFR::CMR,2003-01-01,2003-12-31,36.0,207.0,,17.4,2003-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 207 cases, 36 deaths",JHU,0,,
97519,AFR::CMR,2004-01-01,2004-12-31,137.0,8005.0,,1.7,2004-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8005 cases, 137 deaths",JHU,0,,
97520,AFR::CMR,2005-01-01,2005-12-31,110.0,2847.0,,3.9,2005-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2847 cases, 110 deaths",JHU,0,,
97521,AFR::CMR,2006-01-01,2006-12-31,35.0,922.0,,3.8,2006-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 922 cases, 35 deaths",JHU,0,,
97522,AFR::CMR,2007-01-01,2007-12-31,1.0,10.0,,10.0,2007-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 1 deaths",JHU,0,,
97523,AFR::CMR,2008-01-01,2008-12-31,0.0,0.0,,,2008-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
97524,AFR::CMR,2009-01-01,2009-12-31,89.0,804.0,,11.1,2009-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 804 cases, 89 deaths",JHU,0,,
97525,AFR::CMR,2010-01-01,2010-12-31,657.0,10759.0,,6.1,2010-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10759 cases, 657 deaths",JHU,0,,
97526,AFR::CMR,2011-01-01,2011-12-31,783.0,22433.0,,3.5,2011-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 22433 cases, 783 deaths",JHU,0,,
97527,AFR::CMR,2012-01-01,2012-12-31,5.0,363.0,,1.4,2012-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 363 cases, 5 deaths",JHU,0,,
97528,AFR::CMR,2013-01-01,2013-12-31,0.0,29.0,,0.0,2013-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 29 cases, 0 deaths",JHU,0,,
97529,AFR::CMR,2014-01-01,2014-12-31,184.0,3355.0,,5.5,2014-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3355 cases, 184 deaths",JHU,0,,
97530,AFR::CMR,2015-01-01,2015-12-31,6.0,124.0,,4.8,2015-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 124 cases, 6 deaths",JHU,0,,
97531,AFR::CMR,2017-01-01,2017-12-31,0.0,22.0,,0.0,2017-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 22 cases, 0 deaths",JHU,0,,
97532,AFR::CMR,2018-01-01,2018-12-31,58.0,1052.0,,5.5,2018-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1052 cases, 58 deaths",JHU,0,,
97533,AFR::CMR,2019-01-01,2019-12-31,93.0,1840.0,,5.1,2019-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1840 cases, 93 deaths",JHU,0,,
97534,AFR::CMR,2020-01-01,2020-12-31,73.0,1890.0,,3.9,2020-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1890 cases, 73 deaths",JHU,0,,
97535,AFR::CMR,2021-01-01,2021-12-31,23.0,728.0,,3.2,2021-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 728 cases, 23 deaths",JHU,0,,
97536,AFR::CMR,2022-01-01,2022-12-31,279.0,14431.0,,1.9,2022-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14431 cases, 279 deaths",JHU,0,,
97541,AFR::CMR,2023-01-01,2023-12-31,209.0,6470.0,4984.0,3.2,2023-12-31,48,WHO Annual Cholera Report (UID: 307),1.0,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6470 cases, 209 deaths",JHU,0,,
97548,AFR::CMR,2018-05-18,2018-10-16,36.0,507.0,46.0,7.1,2018-10-16,24,WHO AFRO Surveillance Report (UID: 21010),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 507 cases, 36 deaths",JHU,0,,
97823,AFR::CMR,2019-06-10,2019-06-16,0.0,0.0,,,2019-06-16,13,UNICEF Country Programme Report (UID: 20734),0.9,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183617,AFR::CMR,2018-05-18,2018-10-23,40.0,600.0,51.0,6.7,2018-10-23,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 600 cases, 40 deaths",JHU,0,,
183618,AFR::CMR,2018-05-18,2018-05-18,,3.0,,,2018-05-18,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases",JHU,0,,
183626,AFR::CMR,2018-05-13,2018-05-13,0.0,0.0,,,2018-05-13,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183627,AFR::CMR,2018-05-14,2018-05-14,0.0,0.0,,,2018-05-14,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183628,AFR::CMR,2018-05-15,2018-05-15,0.0,0.0,,,2018-05-15,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183629,AFR::CMR,2018-05-16,2018-05-16,0.0,0.0,,,2018-05-16,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183630,AFR::CMR,2018-05-17,2018-05-17,0.0,0.0,,,2018-05-17,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183632,AFR::CMR,2018-05-19,2018-05-19,0.0,0.0,,,2018-05-19,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183633,AFR::CMR,2018-05-20,2018-05-20,0.0,0.0,,,2018-05-20,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183634,AFR::CMR,2018-05-21,2018-05-21,0.0,1.0,,0.0,2018-05-21,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183635,AFR::CMR,2018-05-22,2018-05-22,0.0,0.0,,,2018-05-22,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183636,AFR::CMR,2018-05-23,2018-05-23,0.0,0.0,,,2018-05-23,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183637,AFR::CMR,2018-05-24,2018-05-24,0.0,0.0,,,2018-05-24,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183638,AFR::CMR,2018-05-25,2018-05-25,0.0,0.0,,,2018-05-25,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183639,AFR::CMR,2018-05-26,2018-05-26,0.0,0.0,,,2018-05-26,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183640,AFR::CMR,2018-05-27,2018-05-27,0.0,0.0,,,2018-05-27,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183641,AFR::CMR,2018-05-28,2018-05-28,0.0,0.0,,,2018-05-28,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183642,AFR::CMR,2018-05-29,2018-05-29,0.0,0.0,,,2018-05-29,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183643,AFR::CMR,2018-05-30,2018-05-30,0.0,0.0,,,2018-05-30,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183644,AFR::CMR,2018-05-31,2018-05-31,0.0,0.0,,,2018-05-31,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183645,AFR::CMR,2018-06-01,2018-06-01,0.0,0.0,,,2018-06-01,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183646,AFR::CMR,2018-06-02,2018-06-02,0.0,0.0,,,2018-06-02,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183647,AFR::CMR,2018-06-03,2018-06-03,0.0,0.0,,,2018-06-03,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183648,AFR::CMR,2018-06-04,2018-06-04,0.0,0.0,,,2018-06-04,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183649,AFR::CMR,2018-06-05,2018-06-05,0.0,0.0,,,2018-06-05,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183650,AFR::CMR,2018-06-06,2018-06-06,0.0,0.0,,,2018-06-06,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183651,AFR::CMR,2018-06-07,2018-06-07,0.0,0.0,,,2018-06-07,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183652,AFR::CMR,2018-06-08,2018-06-08,0.0,1.0,,0.0,2018-06-08,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183653,AFR::CMR,2018-06-09,2018-06-09,0.0,0.0,,,2018-06-09,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183654,AFR::CMR,2018-06-10,2018-06-10,0.0,0.0,,,2018-06-10,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183655,AFR::CMR,2018-06-11,2018-06-11,0.0,0.0,,,2018-06-11,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183656,AFR::CMR,2018-06-12,2018-06-12,0.0,0.0,,,2018-06-12,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183657,AFR::CMR,2018-06-13,2018-06-13,0.0,0.0,,,2018-06-13,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183658,AFR::CMR,2018-06-14,2018-06-14,0.0,0.0,,,2018-06-14,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183659,AFR::CMR,2018-06-15,2018-06-15,0.0,0.0,,,2018-06-15,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183660,AFR::CMR,2018-06-16,2018-06-16,0.0,0.0,,,2018-06-16,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183661,AFR::CMR,2018-06-17,2018-06-17,0.0,0.0,,,2018-06-17,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183662,AFR::CMR,2018-06-18,2018-06-18,0.0,0.0,,,2018-06-18,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183663,AFR::CMR,2018-06-19,2018-06-19,0.0,0.0,,,2018-06-19,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183664,AFR::CMR,2018-06-20,2018-06-20,0.0,0.0,,,2018-06-20,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183665,AFR::CMR,2018-06-21,2018-06-21,0.0,0.0,,,2018-06-21,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
