region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
Far North,2010-08-30,2010-09-05,27,53.0,883.0,0.0,4.062857142857142,23.535714285714285,89.08142857142857
Far North,2010-09-06,2010-09-12,27,43.0,755.0,0.0,2.4471428571428575,23.60857142857143,86.24857142857141
Far North,2010-09-13,2010-09-19,27,40.0,654.0,0.0,4.492857142857142,24.192857142857143,83.47285714285715
Far North,2010-09-20,2010-09-26,27,38.0,493.0,0.0,2.0357142857142856,23.837142857142858,85.14428571428572
Far North,2010-09-27,2010-10-03,27,14.0,355.0,0.0,2.5700000000000003,24.75142857142857,80.86142857142856
Far North,2010-10-04,2010-10-10,27,18.0,284.0,0.0,3.7157142857142853,24.927142857142854,79.05428571428571
Far North,2010-10-11,2010-10-17,27,18.0,215.0,0.0,0.7300000000000001,25.454285714285714,78.08142857142857
Far North,2010-10-18,2010-10-24,27,7.0,175.0,0.0,2.5,24.87,80.57428571428571
Far North,2010-10-25,2010-10-31,27,10.0,199.0,0.0,0.021428571428571432,25.669999999999998,71.46142857142857
Far North,2010-11-01,2010-11-07,27,9.0,127.0,0.0,0.005714285714285714,26.285714285714285,54.81142857142858
Far North,2010-11-08,2010-11-14,27,3.0,96.0,0.0,0.005714285714285714,25.897142857142853,49.424285714285716
Far North,2010-11-15,2010-11-21,27,5.0,131.0,0.0,0.0,26.220000000000002,44.49428571428571
Far North,2010-11-22,2010-11-28,27,1.0,96.0,0.0,0.0,25.698571428571427,39.29714285714285
Far North,2010-11-29,2010-12-05,27,4.0,98.0,0.0,0.0,25.218571428571433,29.437142857142852
Far North,2010-12-06,2010-12-12,27,1.0,43.0,0.0,0.0,21.62142857142857,23.801428571428573
Far North,2010-12-13,2010-12-19,27,3.0,47.0,0.0,0.0,24.345714285714283,24.892857142857142
Far North,2010-12-20,2010-12-26,27,4.0,47.0,0.0,0.0,23.00714285714286,18.494285714285716
Far North,2010-12-27,2011-01-02,27,2.0,21.0,0.0,0.0,22.268571428571427,20.41857142857143
Far North,2011-01-01,2011-09-22,27,292.0,7313.0,0.0,2.5578490566037733,27.163169811320756,46.606490566037735
Far North,2011-01-03,2011-01-09,27,0.0,26.0,0.0,0.0,23.005714285714284,22.602857142857147
Far North,2011-01-10,2011-01-16,27,0.0,6.0,0.0,0.0,20.40142857142857,18.819999999999997
Far North,2011-01-17,2011-01-23,27,1.0,3.0,0.0,0.0,21.518571428571427,21.222857142857144
Far North,2011-01-24,2011-01-30,27,0.0,2.0,0.0,0.0,26.02,12.677142857142858
Far North,2011-01-31,2011-02-06,27,0.0,3.0,0.0,0.005714285714285714,28.375714285714285,17.102857142857143
Far North,2011-02-07,2011-02-13,27,0.0,0.0,0.0,0.0,26.988571428571422,19.891428571428573
Far North,2011-02-14,2011-02-20,27,0.0,0.0,0.0,0.0,28.66857142857143,11.541428571428572
Far North,2011-02-21,2011-02-27,27,0.0,0.0,0.0,0.024285714285714282,29.048571428571424,21.30428571428572
Far North,2011-02-28,2011-03-06,27,0.0,0.0,0.0,0.0,29.938571428571432,17.235714285714284
Far North,2011-03-07,2011-03-13,27,0.0,0.0,0.0,0.0,29.397142857142853,10.657142857142857
Far North,2011-03-14,2011-03-20,27,0.0,0.0,0.0,0.0,28.638571428571424,9.68857142857143
Far North,2011-03-21,2011-03-27,27,0.0,1.0,0.0,0.011428571428571429,30.43285714285714,10.655714285714286
Far North,2011-03-28,2011-04-03,27,0.0,3.0,0.0,0.0,30.117142857142856,9.952857142857145
