region_en,TL,TR,Location,deaths,sCh,cCh
South,2012-10-15,2012-10-21,10,0.0,0.0,0.0
South,2012-10-22,2012-10-28,10,0.0,0.0,0.0
South,2012-10-29,2012-11-04,10,0.0,0.0,0.0
South,2012-11-05,2012-11-11,10,0.0,0.0,0.0
South,2012-11-12,2012-11-18,10,0.0,0.0,0.0
South,2012-11-19,2012-11-25,10,0.0,0.0,0.0
South,2012-11-26,2012-12-02,10,0.0,0.0,0.0
South,2012-12-03,2012-12-09,10,0.0,0.0,0.0
South,2012-12-10,2012-12-16,10,0.0,0.0,0.0
South,2012-12-17,2012-12-23,10,0.0,0.0,0.0
South,2012-12-24,2012-12-30,10,0.0,0.0,0.0
South,2012-12-31,2013-01-06,10,0.0,0.0,0.0
South,2013-01-07,2013-01-13,10,0.0,0.0,0.0
South,2013-01-14,2013-01-20,10,0.0,0.0,0.0
South,2013-01-21,2013-01-27,10,0.0,0.0,0.0
South,2013-01-28,2013-02-03,10,0.0,0.0,0.0
South,2013-02-04,2013-02-10,10,0.0,0.0,0.0
South,2013-02-11,2013-02-17,10,0.0,0.0,0.0
South,2013-02-18,2013-02-24,10,0.0,0.0,0.0
South,2013-02-25,2013-03-03,10,0.0,0.0,0.0
South,2013-03-04,2013-03-10,10,0.0,0.0,0.0
South,2013-03-11,2013-03-17,10,0.0,0.0,0.0
South,2013-03-18,2013-03-24,10,0.0,0.0,0.0
South,2013-03-25,2013-03-31,10,0.0,0.0,0.0
South,2013-04-01,2013-04-07,10,0.0,0.0,0.0
South,2013-04-08,2013-04-14,10,0.0,0.0,0.0
South,2013-04-15,2013-04-21,10,0.0,0.0,0.0
South,2013-04-22,2013-04-28,10,0.0,0.0,0.0
South,2013-04-29,2013-05-05,10,0.0,0.0,0.0
South,2013-05-06,2013-05-12,10,0.0,0.0,0.0
South,2013-05-13,2013-05-19,10,0.0,0.0,0.0
South,2013-05-20,2013-05-26,10,0.0,0.0,0.0
South,2013-05-27,2013-06-02,10,0.0,0.0,0.0
South,2013-06-03,2013-06-09,10,0.0,0.0,0.0
South,2013-06-10,2013-06-16,10,0.0,0.0,0.0
South,2013-06-17,2013-06-23,10,0.0,0.0,0.0
South,2013-06-24,2013-06-30,10,0.0,0.0,0.0
South,2013-07-01,2013-07-07,10,0.0,0.0,0.0
South,2013-07-08,2013-07-14,10,0.0,0.0,0.0
South,2013-07-15,2013-07-21,10,0.0,0.0,0.0
South,2013-07-22,2013-07-28,10,0.0,0.0,0.0
South,2013-07-29,2013-08-04,10,0.0,0.0,0.0
South,2013-08-05,2013-08-11,10,0.0,0.0,0.0
South,2013-08-12,2013-08-18,10,0.0,0.0,0.0
South,2013-08-19,2013-08-25,10,0.0,0.0,0.0
South,2013-08-26,2013-09-01,10,0.0,0.0,0.0
South,2013-09-02,2013-09-08,10,0.0,0.0,0.0
South,2013-09-09,2013-09-15,10,0.0,0.0,0.0
South,2013-09-16,2013-09-22,10,0.0,0.0,0.0
South,2013-09-23,2013-09-29,10,0.0,0.0,0.0
South,2013-09-30,2013-10-06,10,0.0,0.0,0.0
South,2013-10-07,2013-10-13,10,0.0,0.0,0.0
South,2013-10-14,2013-10-20,10,0.0,0.0,0.0
South,2013-10-21,2013-10-27,10,0.0,0.0,0.0
South,2013-10-28,2013-11-03,10,0.0,0.0,0.0
South,2013-11-04,2013-11-10,10,0.0,0.0,0.0
South,2013-11-11,2013-11-17,10,0.0,0.0,0.0
South,2013-11-18,2013-11-24,10,0.0,0.0,0.0
South,2013-11-25,2013-12-01,10,0.0,0.0,0.0
South,2013-12-02,2013-12-08,10,0.0,0.0,0.0
South,2013-12-09,2013-12-15,10,0.0,0.0,0.0
South,2013-12-16,2013-12-22,10,0.0,0.0,0.0
South,2013-12-23,2013-12-29,10,0.0,0.0,0.0
South,2013-12-30,2014-01-05,10,0.0,0.0,0.0
South,2014-01-06,2014-01-12,10,0.0,0.0,0.0
South,2014-01-13,2014-01-19,10,0.0,0.0,0.0
South,2014-01-20,2014-01-26,10,0.0,0.0,0.0
South,2014-01-27,2014-02-02,10,0.0,0.0,0.0
South,2014-02-03,2014-02-09,10,0.0,0.0,0.0
South,2014-02-10,2014-02-16,10,0.0,0.0,0.0
South,2014-02-17,2014-02-23,10,0.0,0.0,0.0
South,2014-02-24,2014-03-02,10,0.0,0.0,0.0
South,2014-03-03,2014-03-09,10,0.0,0.0,0.0
South,2014-03-10,2014-03-16,10,0.0,0.0,0.0
South,2014-03-17,2014-03-23,10,0.0,0.0,0.0
South,2014-03-24,2014-03-30,10,0.0,0.0,0.0
South,2014-03-31,2014-04-06,10,0.0,0.0,0.0
South,2014-04-07,2014-04-13,10,0.0,0.0,0.0
South,2014-04-14,2014-04-20,10,0.0,0.0,0.0
South,2014-04-21,2014-04-27,10,0.0,0.0,0.0
South,2014-04-28,2014-05-04,10,0.0,0.0,0.0
South,2014-05-05,2014-05-11,10,0.0,0.0,0.0
South,2014-05-12,2014-05-18,10,0.0,0.0,0.0
South,2014-05-19,2014-05-25,10,0.0,0.0,0.0
South,2014-05-26,2014-06-01,10,0.0,0.0,0.0
South,2014-06-02,2014-06-08,10,0.0,0.0,0.0
South,2014-06-09,2014-06-15,10,0.0,0.0,0.0
South,2014-06-16,2014-06-22,10,0.0,0.0,0.0
South,2014-06-23,2014-06-29,10,0.0,0.0,0.0
South,2014-06-30,2014-07-06,10,0.0,0.0,0.0
South,2014-07-07,2014-07-13,10,0.0,0.0,0.0
South,2014-07-14,2014-07-20,10,0.0,0.0,0.0
South,2014-07-21,2014-07-27,10,0.0,0.0,0.0
South,2014-07-28,2014-08-03,10,0.0,0.0,0.0
South,2014-08-04,2014-08-10,10,0.0,0.0,0.0
South,2014-08-11,2014-08-17,10,0.0,0.0,0.0
South,2014-08-18,2014-08-24,10,0.0,0.0,0.0
South,2014-08-25,2014-08-31,10,0.0,0.0,0.0
South,2014-09-01,2014-09-07,10,0.0,0.0,0.0
South,2014-09-08,2014-09-14,10,0.0,0.0,0.0
South,2014-09-15,2014-09-21,10,0.0,0.0,0.0
South,2014-09-22,2014-09-28,10,0.0,0.0,0.0
South,2014-09-29,2014-10-05,10,0.0,0.0,0.0
South,2014-10-06,2014-10-12,10,0.0,0.0,0.0
South,2014-10-13,2014-10-19,10,0.0,0.0,0.0
South,2014-10-20,2014-10-26,10,0.0,0.0,0.0
South,2014-10-27,2014-11-02,10,0.0,0.0,0.0
South,2014-11-03,2014-11-09,10,0.0,0.0,0.0
South,2014-11-10,2014-11-16,10,0.0,0.0,0.0
South,2014-11-17,2014-11-23,10,0.0,0.0,0.0
South,2014-11-24,2014-11-30,10,0.0,0.0,0.0
South,2014-12-01,2014-12-07,10,0.0,0.0,0.0
South,2014-12-08,2014-12-14,10,0.0,0.0,0.0
South,2014-12-15,2014-12-21,10,0.0,0.0,0.0
South,2014-12-22,2014-12-28,10,0.0,0.0,0.0
South,2014-12-29,2015-01-04,10,0.0,0.0,0.0
South,2015-01-05,2015-01-11,10,0.0,0.0,0.0
South,2015-01-12,2015-01-18,10,0.0,0.0,0.0
South,2015-01-19,2015-01-25,10,0.0,0.0,0.0
South,2015-01-26,2015-02-01,10,0.0,0.0,0.0
South,2015-02-02,2015-02-08,10,0.0,0.0,0.0
South,2015-02-09,2015-02-15,10,0.0,0.0,0.0
South,2015-02-16,2015-02-22,10,0.0,0.0,0.0
South,2015-02-23,2015-03-01,10,0.0,0.0,0.0
South,2015-03-02,2015-03-08,10,0.0,0.0,0.0
South,2015-03-09,2015-03-15,10,0.0,0.0,0.0
South,2015-03-16,2015-03-22,10,0.0,0.0,0.0
South,2015-03-23,2015-03-29,10,0.0,0.0,0.0
South,2015-03-30,2015-04-05,10,0.0,0.0,0.0
South,2015-04-06,2015-04-12,10,0.0,0.0,0.0
South,2015-04-13,2015-04-19,10,0.0,0.0,0.0
South,2015-04-20,2015-04-26,10,0.0,0.0,0.0
South,2015-04-27,2015-05-03,10,0.0,0.0,0.0
South,2015-05-04,2015-05-10,10,0.0,0.0,0.0
South,2015-05-11,2015-05-17,10,0.0,0.0,0.0
South,2015-05-18,2015-05-24,10,0.0,0.0,0.0
South,2015-05-25,2015-05-31,10,0.0,0.0,0.0
South,2015-06-01,2015-06-07,10,0.0,0.0,0.0
South,2015-06-08,2015-06-14,10,0.0,0.0,0.0
South,2015-06-15,2015-06-21,10,0.0,0.0,0.0
South,2015-06-22,2015-06-28,10,0.0,0.0,0.0
South,2015-06-29,2015-07-05,10,0.0,0.0,0.0
South,2015-07-06,2015-07-12,10,0.0,0.0,0.0
South,2015-07-13,2015-07-19,10,0.0,0.0,0.0
South,2015-07-20,2015-07-26,10,0.0,0.0,0.0
South,2015-07-27,2015-08-02,10,0.0,0.0,0.0
South,2015-08-03,2015-08-09,10,0.0,0.0,0.0
South,2015-08-10,2015-08-16,10,0.0,0.0,0.0
South,2015-08-17,2015-08-23,10,0.0,0.0,0.0
South,2015-08-24,2015-08-30,10,0.0,0.0,0.0
South,2015-08-31,2015-09-06,10,0.0,0.0,0.0
South,2015-09-07,2015-09-13,10,0.0,0.0,0.0
South,2015-09-14,2015-09-20,10,0.0,0.0,0.0
South,2015-09-21,2015-09-27,10,0.0,0.0,0.0
South,2015-09-28,2015-10-04,10,0.0,0.0,0.0
South,2015-10-05,2015-10-11,10,0.0,0.0,0.0
South,2015-10-12,2015-10-18,10,0.0,0.0,0.0
South,2015-10-19,2015-10-25,10,0.0,0.0,0.0
South,2015-10-26,2015-11-01,10,0.0,0.0,0.0
South,2015-11-02,2015-11-08,10,0.0,0.0,0.0
South,2015-11-09,2015-11-15,10,0.0,0.0,0.0
South,2015-11-16,2015-11-22,10,0.0,0.0,0.0
South,2015-11-23,2015-11-29,10,0.0,0.0,0.0
South,2015-11-30,2015-12-06,10,0.0,0.0,0.0
South,2015-12-07,2015-12-13,10,0.0,0.0,0.0
South,2015-12-14,2015-12-20,10,0.0,0.0,0.0
South,2015-12-21,2015-12-27,10,0.0,0.0,0.0
South,2016-01-04,2016-01-10,10,0.0,0.0,0.0
South,2016-01-11,2016-01-17,10,0.0,0.0,0.0
South,2016-01-18,2016-01-24,10,0.0,0.0,0.0
South,2016-01-25,2016-01-31,10,0.0,0.0,0.0
South,2016-02-01,2016-02-07,10,0.0,0.0,0.0
South,2016-02-08,2016-02-14,10,0.0,0.0,0.0
South,2016-02-15,2016-02-21,10,0.0,0.0,0.0
South,2016-02-22,2016-02-28,10,0.0,0.0,0.0
South,2016-02-29,2016-03-06,10,0.0,0.0,0.0
South,2016-03-07,2016-03-13,10,0.0,0.0,0.0
South,2016-03-14,2016-03-20,10,0.0,0.0,0.0
South,2016-03-21,2016-03-27,10,0.0,0.0,0.0
South,2016-03-28,2016-04-03,10,0.0,0.0,0.0
South,2016-04-04,2016-04-10,10,0.0,0.0,0.0
South,2016-04-11,2016-04-17,10,0.0,0.0,0.0
South,2016-04-18,2016-04-24,10,0.0,0.0,0.0
South,2016-04-25,2016-05-01,10,0.0,0.0,0.0
South,2016-05-02,2016-05-08,10,0.0,0.0,0.0
South,2016-05-09,2016-05-15,10,0.0,0.0,0.0
South,2016-05-16,2016-05-22,10,0.0,0.0,0.0
South,2016-05-23,2016-05-29,10,0.0,0.0,0.0
South,2016-05-30,2016-06-05,10,0.0,0.0,0.0
South,2016-06-06,2016-06-12,10,0.0,0.0,0.0
South,2016-06-13,2016-06-19,10,0.0,0.0,0.0
South,2016-06-20,2016-06-26,10,0.0,0.0,0.0
South,2016-06-27,2016-07-03,10,0.0,0.0,0.0
South,2016-07-04,2016-07-10,10,0.0,0.0,0.0
South,2016-07-11,2016-07-17,10,0.0,0.0,0.0
South,2016-07-18,2016-07-24,10,0.0,0.0,0.0
South,2016-07-25,2016-07-31,10,0.0,0.0,0.0
South,2016-08-01,2016-08-07,10,0.0,0.0,0.0
South,2016-08-08,2016-08-14,10,0.0,0.0,0.0
South,2016-08-15,2016-08-21,10,0.0,0.0,0.0
South,2016-08-22,2016-08-28,10,0.0,0.0,0.0
South,2016-08-29,2016-09-04,10,0.0,0.0,0.0
South,2016-09-05,2016-09-11,10,0.0,0.0,0.0
South,2016-09-12,2016-09-18,10,0.0,0.0,0.0
South,2016-09-19,2016-09-25,10,0.0,0.0,0.0
South,2016-09-26,2016-10-02,10,0.0,0.0,0.0
South,2016-10-03,2016-10-09,10,0.0,0.0,0.0
South,2016-10-10,2016-10-16,10,0.0,0.0,0.0
South,2016-10-17,2016-10-23,10,0.0,1.0,0.0
South,2016-10-24,2016-10-30,10,0.0,0.0,0.0
South,2016-10-31,2016-11-06,10,0.0,0.0,0.0
South,2016-11-07,2016-11-13,10,0.0,27.0,0.0
South,2016-11-14,2016-11-20,10,0.0,0.0,0.0
South,2016-11-21,2016-11-27,10,0.0,0.0,0.0
South,2016-11-28,2016-12-04,10,0.0,0.0,0.0
South,2016-12-05,2016-12-11,10,0.0,0.0,0.0
South,2016-12-12,2016-12-18,10,0.0,0.0,0.0
South,2016-12-19,2016-12-25,10,0.0,0.0,0.0
South,2016-12-26,2017-01-01,10,0.0,0.0,0.0
South,2017-01-02,2017-01-08,10,0.0,0.0,0.0
South,2017-01-09,2017-01-15,10,0.0,0.0,0.0
South,2017-01-16,2017-01-22,10,0.0,0.0,0.0
South,2017-01-23,2017-01-29,10,0.0,0.0,0.0
South,2017-01-30,2017-02-05,10,0.0,0.0,0.0
South,2017-02-06,2017-02-12,10,0.0,0.0,0.0
South,2017-02-13,2017-02-19,10,0.0,0.0,0.0
South,2017-02-20,2017-02-26,10,0.0,0.0,0.0
South,2017-02-27,2017-03-05,10,0.0,0.0,0.0
South,2017-03-06,2017-03-12,10,0.0,0.0,0.0
South,2017-03-13,2017-03-19,10,0.0,0.0,0.0
South,2017-03-20,2017-03-26,10,0.0,0.0,0.0
South,2017-03-27,2017-04-02,10,0.0,0.0,0.0
South,2017-04-03,2017-04-09,10,0.0,0.0,0.0
South,2017-04-10,2017-04-16,10,0.0,0.0,0.0
South,2017-04-17,2017-04-23,10,0.0,0.0,0.0
South,2017-04-24,2017-04-30,10,0.0,0.0,0.0
South,2017-05-01,2017-05-07,10,0.0,0.0,0.0
South,2017-05-08,2017-05-14,10,0.0,0.0,0.0
South,2017-05-15,2017-05-21,10,0.0,0.0,0.0
South,2017-05-22,2017-05-28,10,0.0,0.0,0.0
South,2017-05-29,2017-06-04,10,0.0,0.0,0.0
South,2017-06-05,2017-06-11,10,0.0,0.0,0.0
South,2017-06-12,2017-06-18,10,0.0,0.0,0.0
South,2017-06-19,2017-06-25,10,0.0,0.0,0.0
South,2017-06-26,2017-07-02,10,0.0,0.0,0.0
South,2017-07-03,2017-07-09,10,0.0,0.0,0.0
South,2017-07-10,2017-07-16,10,0.0,0.0,0.0
South,2017-07-17,2017-07-23,10,0.0,0.0,0.0
South,2017-07-24,2017-07-30,10,0.0,0.0,0.0
South,2017-07-31,2017-08-06,10,0.0,0.0,0.0
South,2017-08-07,2017-08-13,10,0.0,0.0,0.0
South,2017-08-14,2017-08-20,10,0.0,0.0,0.0
South,2017-08-21,2017-08-27,10,0.0,0.0,0.0
South,2017-08-28,2017-09-03,10,0.0,0.0,0.0
South,2017-09-04,2017-09-10,10,0.0,0.0,0.0
South,2017-09-11,2017-09-17,10,0.0,0.0,0.0
South,2017-09-18,2017-09-24,10,0.0,0.0,0.0
South,2017-09-25,2017-10-01,10,0.0,0.0,0.0
South,2017-10-02,2017-10-08,10,0.0,0.0,0.0
South,2017-10-09,2017-10-15,10,0.0,0.0,0.0
South,2017-10-16,2017-10-22,10,0.0,0.0,0.0
South,2017-10-23,2017-10-29,10,0.0,0.0,0.0
South,2017-10-30,2017-11-05,10,0.0,0.0,0.0
South,2017-11-06,2017-11-12,10,0.0,0.0,0.0
South,2017-11-13,2017-11-19,10,0.0,0.0,0.0
South,2017-11-20,2017-11-26,10,0.0,0.0,0.0
South,2017-11-27,2017-12-03,10,0.0,0.0,0.0
South,2017-12-04,2017-12-10,10,0.0,0.0,0.0
South,2017-12-11,2017-12-17,10,0.0,0.0,0.0
South,2017-12-18,2017-12-24,10,0.0,0.0,0.0
South,2017-12-25,2017-12-31,10,0.0,0.0,0.0
South,2018-01-01,2018-01-07,7,0.0,0.0,0.0
South,2018-01-01,2018-12-30,6,0.0,1.0,0.0
South,2018-01-08,2018-01-14,7,0.0,0.0,0.0
South,2018-01-15,2018-01-21,7,0.0,0.0,0.0
South,2018-01-22,2018-01-28,7,0.0,0.0,0.0
South,2018-01-29,2018-02-04,7,0.0,0.0,0.0
South,2018-02-05,2018-02-11,7,0.0,0.0,0.0
South,2018-02-12,2018-02-18,7,0.0,0.0,0.0
South,2018-02-19,2018-02-25,7,0.0,0.0,0.0
South,2018-02-26,2018-03-04,7,0.0,0.0,0.0
South,2018-03-05,2018-03-11,7,0.0,0.0,0.0
South,2018-03-12,2018-03-18,7,0.0,0.0,0.0
South,2018-03-19,2018-03-25,7,0.0,0.0,0.0
South,2018-03-26,2018-04-01,7,0.0,0.0,0.0
South,2018-04-02,2018-04-08,7,0.0,0.0,0.0
South,2018-04-09,2018-04-15,7,0.0,0.0,0.0
South,2018-04-16,2018-04-22,7,0.0,0.0,0.0
South,2018-04-23,2018-04-29,7,0.0,0.0,0.0
South,2018-04-30,2018-05-06,7,0.0,0.0,0.0
South,2018-05-07,2018-05-13,7,0.0,0.0,0.0
South,2018-05-14,2018-05-20,7,0.0,0.0,0.0
South,2018-05-18,2020-12-16,1,0.0,23.0,0.0
South,2018-05-21,2018-05-27,7,0.0,0.0,0.0
South,2018-05-28,2018-06-03,7,0.0,0.0,0.0
South,2018-06-04,2018-06-10,7,0.0,0.0,0.0
South,2018-06-11,2018-06-17,7,0.0,0.0,0.0
South,2018-06-18,2018-06-24,7,0.0,0.0,0.0
South,2018-06-25,2018-07-01,7,0.0,0.0,0.0
South,2018-07-02,2018-07-08,7,0.0,0.0,0.0
South,2018-07-09,2018-07-15,7,0.0,0.0,0.0
South,2018-07-16,2018-07-22,7,0.0,2.0,0.0
South,2018-07-17,2018-08-12,1,0.0,1.0,0.0
South,2018-07-23,2018-07-29,7,0.0,0.0,0.0
South,2018-07-30,2018-08-05,7,0.0,0.0,0.0
South,2018-08-06,2018-08-12,7,0.0,0.0,0.0
South,2018-08-13,2018-08-19,7,0.0,0.0,0.0
South,2018-08-20,2018-08-26,6,0.0,0.0,0.0
South,2018-08-27,2018-09-02,7,0.0,0.0,0.0
South,2018-09-03,2018-09-09,7,0.0,0.0,0.0
South,2018-09-10,2018-09-16,7,0.0,0.0,0.0
South,2018-09-17,2018-09-23,7,0.0,0.0,0.0
South,2018-09-24,2018-09-30,7,0.0,0.0,0.0
South,2018-10-01,2018-10-07,7,0.0,0.0,0.0
South,2018-10-08,2018-10-14,7,0.0,0.0,0.0
South,2018-10-15,2018-10-21,7,0.0,0.0,0.0
South,2018-10-22,2018-10-28,7,0.0,0.0,0.0
South,2018-10-29,2018-11-04,7,0.0,0.0,0.0
South,2018-11-05,2018-11-11,7,0.0,0.0,0.0
South,2018-11-12,2018-11-18,7,0.0,0.0,0.0
South,2018-11-19,2018-11-25,7,0.0,0.0,0.0
South,2018-11-26,2018-12-02,7,0.0,0.0,0.0
South,2018-12-10,2018-12-16,7,0.0,0.0,0.0
South,2018-12-17,2018-12-23,7,0.0,0.0,0.0
South,2018-12-24,2018-12-30,7,0.0,0.0,0.0
South,2018-12-31,2019-01-06,7,0.0,0.0,0.0
South,2018-12-31,2019-12-29,6,0.0,0.0,0.0
South,2019-01-07,2019-01-13,7,0.0,0.0,0.0
South,2019-01-14,2019-01-20,7,0.0,0.0,0.0
South,2019-01-21,2019-01-27,7,0.0,0.0,0.0
South,2019-01-28,2019-02-03,7,0.0,0.0,0.0
South,2019-02-04,2019-02-10,7,0.0,0.0,0.0
South,2019-02-11,2019-02-17,7,0.0,0.0,0.0
South,2019-02-18,2019-02-24,7,0.0,0.0,0.0
South,2019-02-25,2019-03-03,7,0.0,0.0,0.0
South,2019-03-04,2019-03-10,7,0.0,0.0,0.0
South,2019-03-11,2019-03-17,7,0.0,0.0,0.0
South,2019-03-18,2019-03-24,7,0.0,0.0,0.0
South,2019-05-13,2019-05-19,7,0.0,0.0,0.0
South,2019-12-30,2020-01-05,1,0.0,0.0,0.0
South,2020-01-01,2020-10-25,1,25.0,798.0,20.0
South,2020-01-06,2020-01-12,1,0.0,0.0,0.0
South,2020-01-13,2020-01-19,1,0.0,0.0,0.0
South,2020-01-20,2020-01-26,1,0.0,0.0,0.0
South,2020-01-27,2020-02-02,1,0.0,0.0,0.0
South,2020-02-03,2020-02-09,1,0.0,0.0,0.0
South,2020-02-10,2020-02-16,1,0.0,1.0,0.0
South,2020-02-17,2020-02-23,1,0.0,3.0,0.0
South,2020-02-24,2020-03-01,1,0.0,0.0,0.0
South,2020-03-02,2020-03-08,1,0.0,0.0,0.0
South,2020-03-09,2020-03-15,1,0.0,0.0,0.0
South,2020-03-16,2020-03-22,1,0.0,0.0,0.0
South,2020-03-23,2020-03-29,1,0.0,0.0,0.0
South,2020-03-30,2020-04-05,1,0.0,0.0,0.0
South,2020-04-06,2020-04-12,1,0.0,0.0,0.0
South,2020-04-13,2020-04-19,1,0.0,0.0,0.0
South,2020-04-20,2020-04-26,1,0.0,0.0,0.0
South,2020-04-27,2020-05-03,1,0.0,10.0,0.0
South,2020-05-01,2020-10-18,1,23.0,780.0,17.0
South,2020-05-01,2020-12-16,2,3.0,18.0,3.0
South,2020-05-04,2020-05-10,1,3.0,50.0,0.0
South,2020-05-11,2020-05-17,1,0.0,27.0,0.0
South,2020-05-18,2020-05-24,1,4.0,47.0,0.0
South,2020-05-25,2020-05-31,1,0.0,42.0,0.0
South,2020-06-01,2020-06-07,1,1.0,34.0,0.0
South,2020-06-08,2020-06-14,1,0.0,41.0,0.0
South,2020-06-15,2020-06-21,1,1.0,45.0,0.0
South,2020-06-22,2020-06-28,1,4.0,72.0,0.0
South,2020-06-29,2020-07-05,1,3.0,28.0,0.0
South,2020-07-06,2020-07-12,1,3.0,73.0,0.0
South,2020-07-13,2020-07-19,1,0.0,23.0,0.0
South,2020-07-20,2020-07-26,1,3.0,43.0,0.0
South,2020-07-27,2020-08-02,1,0.0,27.0,0.0
South,2020-08-03,2020-08-09,1,2.0,27.0,0.0
South,2020-08-10,2020-08-16,1,0.0,19.0,0.0
South,2020-08-17,2020-08-23,1,0.0,11.0,0.0
South,2020-08-24,2020-08-30,1,0.0,31.0,0.0
South,2020-08-31,2020-09-06,1,1.0,42.0,0.0
South,2020-09-07,2020-09-13,1,0.0,34.0,0.0
South,2020-09-14,2020-09-20,1,0.0,34.0,0.0
South,2020-09-21,2020-09-27,1,0.0,27.0,0.0
South,2020-09-28,2020-10-04,1,0.0,2.0,0.0
South,2020-10-05,2020-10-11,1,0.0,4.0,0.0
South,2020-10-12,2020-10-18,1,0.0,7.0,0.0
South,2020-10-19,2020-10-25,1,0.0,0.0,0.0
South,2020-10-26,2020-11-01,1,0.0,0.0,0.0
South,2020-11-02,2020-11-08,1,0.0,0.0,0.0
South,2020-11-30,2020-12-06,1,0.0,0.0,0.0
South,2021-10-25,2022-07-03,1,2.0,182.0,0.0
South,2022-01-03,2022-01-09,1,0.0,25.0,0.0
South,2022-01-03,2022-07-03,1,0.0,106.0,0.0
South,2022-01-10,2022-01-16,1,0.0,31.0,0.0
South,2022-01-17,2022-01-23,1,0.0,0.0,0.0
South,2022-01-24,2022-01-30,1,0.0,0.0,0.0
South,2022-01-31,2022-02-06,1,0.0,0.0,0.0
South,2022-02-07,2022-02-13,1,0.0,14.0,0.0
South,2022-02-14,2022-02-20,1,0.0,0.0,0.0
South,2022-02-28,2022-03-06,1,0.0,0.0,0.0
South,2022-03-21,2022-03-27,1,0.0,0.0,0.0
South,2022-03-28,2022-04-03,1,0.0,0.0,0.0
South,2022-04-04,2022-04-10,1,0.0,0.0,0.0
South-West,2010-01-04,2010-01-10,18,0.0,0.0,0.0
South-West,2010-01-11,2010-01-17,18,0.0,0.0,0.0
South-West,2010-01-18,2010-01-24,18,0.0,0.0,0.0
South-West,2010-01-25,2010-01-31,18,0.0,0.0,0.0
South-West,2010-02-01,2010-02-07,18,0.0,0.0,0.0
South-West,2010-02-08,2010-02-14,18,0.0,0.0,0.0
South-West,2010-02-15,2010-02-21,18,0.0,0.0,0.0
South-West,2010-02-22,2010-02-28,18,0.0,0.0,0.0
South-West,2010-03-01,2010-03-07,18,0.0,0.0,0.0
South-West,2010-03-08,2010-03-14,18,0.0,0.0,0.0
South-West,2010-03-15,2010-03-21,18,0.0,0.0,0.0
South-West,2010-03-22,2010-03-28,18,0.0,0.0,0.0
South-West,2010-03-29,2010-04-04,18,0.0,0.0,0.0
South-West,2010-04-05,2010-04-11,18,0.0,0.0,0.0
South-West,2010-04-12,2010-04-18,18,0.0,0.0,0.0
South-West,2010-04-19,2010-04-25,18,0.0,0.0,0.0
South-West,2010-04-26,2010-05-02,18,0.0,0.0,0.0
South-West,2010-05-03,2010-05-09,18,0.0,0.0,0.0
South-West,2010-05-06,2010-10-03,1,515.0,7869.0,0.0
South-West,2010-05-06,2010-12-31,1,13.0,355.0,0.0
South-West,2010-05-10,2010-05-16,18,0.0,0.0,0.0
South-West,2010-05-17,2010-05-23,18,0.0,0.0,0.0
South-West,2010-05-24,2010-05-30,18,0.0,0.0,0.0
South-West,2010-05-31,2010-06-06,18,0.0,0.0,0.0
South-West,2010-06-07,2010-06-13,18,0.0,0.0,0.0
South-West,2010-06-14,2010-06-20,18,0.0,0.0,0.0
South-West,2010-06-21,2010-06-27,18,0.0,0.0,0.0
South-West,2010-06-28,2010-07-04,18,0.0,0.0,0.0
South-West,2010-07-05,2010-07-11,18,0.0,0.0,0.0
South-West,2010-07-12,2010-07-18,18,0.0,0.0,0.0
South-West,2010-07-19,2010-07-25,18,0.0,0.0,0.0
South-West,2010-07-26,2010-08-01,18,0.0,0.0,0.0
South-West,2010-08-02,2010-08-08,18,0.0,0.0,0.0
South-West,2010-08-09,2010-08-15,18,0.0,0.0,0.0
South-West,2010-08-16,2010-08-22,18,0.0,0.0,0.0
South-West,2010-08-23,2010-08-29,18,0.0,0.0,0.0
South-West,2010-08-30,2010-09-05,18,0.0,0.0,0.0
South-West,2010-09-06,2010-09-12,18,0.0,0.0,0.0
South-West,2010-09-13,2010-09-19,18,0.0,0.0,0.0
South-West,2010-09-20,2010-09-26,18,0.0,0.0,0.0
South-West,2010-09-27,2010-10-03,18,0.0,0.0,0.0
South-West,2010-10-04,2010-10-10,18,0.0,0.0,0.0
South-West,2010-10-11,2010-10-17,18,0.0,0.0,0.0
South-West,2010-10-18,2010-10-24,18,0.0,0.0,0.0
South-West,2010-10-25,2010-10-31,18,0.0,0.0,0.0
South-West,2010-11-01,2010-11-07,18,0.0,0.0,0.0
South-West,2010-11-08,2010-11-14,18,0.0,1.0,0.0
South-West,2010-11-15,2010-11-21,18,2.0,14.0,0.0
South-West,2010-11-22,2010-11-28,18,1.0,36.0,0.0
South-West,2010-11-29,2010-12-05,18,0.0,43.0,0.0
South-West,2010-12-06,2010-12-12,18,4.0,56.0,0.0
South-West,2010-12-13,2010-12-19,18,0.0,37.0,0.0
South-West,2010-12-20,2010-12-26,18,5.0,53.0,0.0
South-West,2010-12-27,2011-01-02,18,1.0,96.0,0.0
South-West,2011-01-01,2011-09-22,11,62.0,6060.0,0.0
South-West,2011-01-03,2011-01-09,18,1.0,40.0,0.0
South-West,2011-01-10,2011-01-16,18,2.0,45.0,0.0
South-West,2011-01-17,2011-01-23,18,1.0,84.0,0.0
South-West,2011-01-24,2011-01-30,18,1.0,57.0,0.0
South-West,2011-01-31,2011-02-06,18,0.0,55.0,0.0
